"","lakeid","year4","sampledate","gearid","spname","length","weight","sex"
"4744","TR",1993,"7/27/1993","VGN038","CISCO",203,NA,NA
"4745","TR",1993,"7/28/1993","VGN038","CISCO",203,NA,NA
"4746","TR",1993,"7/28/1993","VGN038","CISCO",203,NA,NA
"4747","TR",1993,"7/27/1993","VGN038","CISCO",204,NA,NA
"4748","TR",1993,"7/27/1993","VGN038","CISCO",204,NA,NA
"4749","TR",1993,"7/28/1993","VGN038","CISCO",204,NA,NA
"4750","TR",1993,"7/28/1993","VGN038","CISCO",204,NA,NA
"4751","TR",1993,"7/28/1993","VGN038","CISCO",204,NA,NA
"4752","TR",1993,"7/27/1993","VGN038","CISCO",205,NA,NA
"4753","TR",1993,"7/28/1993","VGN038","CISCO",205,NA,NA
"4754","TR",1993,"7/27/1993","VGN038","CISCO",206,NA,NA
"4755","TR",1993,"7/27/1993","VGN038","CISCO",206,NA,NA
"4756","TR",1993,"7/27/1993","VGN038","CISCO",206,NA,NA
"4757","TR",1993,"7/28/1993","VGN038","CISCO",206,NA,NA
"4758","TR",1993,"7/28/1993","VGN038","CISCO",206,NA,NA
"4759","TR",1993,"7/27/1993","VGN038","CISCO",207,NA,NA
"4760","TR",1993,"7/28/1993","VGN038","CISCO",207,NA,NA
"4761","TR",1993,"7/27/1993","VGN038","CISCO",209,NA,NA
"4762","TR",1993,"7/28/1993","VGN038","CISCO",209,NA,NA
"4763","TR",1993,"7/28/1993","VGN038","CISCO",210,NA,NA
"4764","TR",1993,"7/28/1993","VGN038","CISCO",210,NA,NA
"4765","TR",1993,"7/27/1993","VGN038","CISCO",211,NA,NA
"4766","TR",1993,"7/28/1993","VGN038","CISCO",211,NA,NA
"4767","TR",1993,"7/27/1993","VGN038","CISCO",212,NA,NA
"4768","TR",1993,"7/27/1993","VGN038","CISCO",212,NA,NA
"4769","TR",1993,"7/28/1993","VGN038","CISCO",212,NA,NA
"4770","TR",1993,"7/28/1993","VGN038","CISCO",212,NA,NA
"4771","TR",1993,"7/28/1993","VGN038","CISCO",212,NA,NA
"4772","TR",1993,"7/27/1993","VGN038","CISCO",213,NA,NA
"4773","TR",1993,"7/27/1993","VGN038","CISCO",213,NA,NA
"4774","TR",1993,"7/27/1993","VGN038","CISCO",213,NA,NA
"4775","TR",1993,"7/27/1993","VGN051","CISCO",215,NA,NA
"4776","TR",1993,"7/27/1993","VGN038","CISCO",216,NA,NA
"4777","TR",1993,"7/28/1993","VGN038","CISCO",216,NA,NA
"4778","TR",1993,"7/27/1993","VGN038","CISCO",217,NA,NA
"4779","TR",1993,"7/27/1993","VGN051","CISCO",218,NA,NA
"4780","TR",1993,"7/27/1993","VGN038","CISCO",218,NA,NA
"4781","TR",1993,"7/27/1993","VGN051","CISCO",219,NA,NA
"4782","TR",1993,"7/28/1993","VGN025","CISCO",221,NA,NA
"4783","TR",1993,"7/27/1993","VGN051","CISCO",223,NA,NA
"4784","TR",1993,"7/28/1993","VGN038","CISCO",223,NA,NA
"4785","TR",1993,"7/27/1993","VGN051","CISCO",224,NA,NA
"4786","TR",1993,"7/28/1993","VGN032","CISCO",227,NA,NA
"4787","TR",1993,"7/28/1993","VGN051","CISCO",229,NA,NA
"4788","TR",1993,"7/27/1993","VGN032","CISCO",230,NA,NA
"4789","TR",1993,"7/28/1993","VGN051","CISCO",230,NA,NA
"4790","TR",1993,"7/27/1993","VGN051","CISCO",235,NA,NA
"4791","TR",1993,"7/27/1993","VGN051","CISCO",236,NA,NA
"4792","TR",1993,"7/27/1993","VGN051","CISCO",237,NA,NA
"4793","TR",1993,"7/28/1993","VGN038","CISCO",239,NA,NA
"4794","TR",1994,"7/27/1994","VGN019","CISCO",121,13.5,NA
"4795","TR",1994,"7/26/1994","VGN025","CISCO",128,17.8,NA
"4796","TR",1994,"7/26/1994","VGN032","CISCO",136,19,NA
"4797","TR",1994,"7/26/1994","VGN025","CISCO",136,20,NA
"4798","TR",1994,"7/26/1994","VGN032","CISCO",143,20,NA
"4799","TR",1994,"7/26/1994","VGN025","CISCO",137,20.1,NA
"4800","TR",1994,"7/26/1994","VGN032","CISCO",139,21,NA
"4801","TR",1994,"7/26/1994","VGN032","CISCO",143,21,NA
"4802","TR",1994,"7/26/1994","VGN032","CISCO",139,22,NA
"4803","TR",1994,"7/26/1994","VGN032","CISCO",141,22,NA
"4804","TR",1994,"7/26/1994","VGN032","CISCO",150,22,NA
"4805","TR",1994,"7/26/1994","VGN032","CISCO",147,23,NA
"4806","TR",1994,"7/26/1994","VGN032","CISCO",144,24,NA
"4807","TR",1994,"7/26/1994","VGN032","CISCO",150,24,NA
"4808","TR",1994,"7/26/1994","VGN032","CISCO",151,25,NA
"4809","TR",1994,"7/26/1994","VGN032","CISCO",153,25,NA
"4810","TR",1994,"7/26/1994","VGN032","CISCO",155,25,NA
"4811","TR",1994,"7/27/1994","VGN025","CISCO",162,31,NA
"4812","TR",1994,"7/27/1994","VGN032","CISCO",167,32,NA
"4813","TR",1994,"7/26/1994","VGN032","CISCO",167,35,NA
"4814","TR",1994,"7/27/1994","VGN032","CISCO",167,36,NA
"4815","TR",1994,"7/27/1994","VGN032","CISCO",173,37,NA
"4816","TR",1994,"7/26/1994","VGN038","CISCO",171,39,NA
"4817","TR",1994,"7/26/1994","VGN038","CISCO",172,39,NA
"4818","TR",1994,"7/26/1994","VGN038","CISCO",175,40,NA
"4819","TR",1994,"7/26/1994","VGN038","CISCO",179,44,NA
"4820","TR",1994,"7/26/1994","VGN038","CISCO",186,47,NA
"4821","TR",1994,"7/26/1994","VGN038","CISCO",180,48,NA
"4822","TR",1994,"7/26/1994","VGN038","CISCO",187,48,NA
"4823","TR",1994,"7/26/1994","VGN038","CISCO",187,48,NA
"4824","TR",1994,"7/26/1994","VGN038","CISCO",183,49,NA
"4825","TR",1994,"7/26/1994","VGN038","CISCO",183,49,NA
"4826","TR",1994,"7/26/1994","VGN038","CISCO",191,49,NA
"4827","TR",1994,"7/26/1994","VGN038","CISCO",194,53,NA
"4828","TR",1994,"7/26/1994","VGN038","CISCO",196,54,NA
"4829","TR",1994,"7/26/1994","VGN038","CISCO",192,55,NA
"4830","TR",1994,"7/26/1994","VGN038","CISCO",197,55,NA
"4831","TR",1994,"7/26/1994","VGN038","CISCO",192,56,NA
"4832","TR",1994,"7/26/1994","VGN038","CISCO",200,58,NA
"4833","TR",1994,"7/26/1994","VGN038","CISCO",204,60,NA
"4834","TR",1994,"7/26/1994","VGN038","CISCO",201,64,NA
"4835","TR",1994,"7/26/1994","VGN038","CISCO",206,65,NA
"4836","TR",1994,"7/26/1994","VGN038","CISCO",208,66,NA
"4837","TR",1994,"7/26/1994","VGN051","CISCO",207,70,NA
"4838","TR",1994,"7/26/1994","VGN038","CISCO",209,70,NA
"4839","TR",1994,"7/27/1994","VGN051","CISCO",210,70,NA
"4840","TR",1994,"7/26/1994","VGN038","CISCO",213,74,NA
"4841","TR",1994,"7/27/1994","VGN038","CISCO",211,75,NA
"4842","TR",1994,"7/26/1994","VGN051","CISCO",220,76,NA
"4843","TR",1994,"7/27/1994","VGN038","CISCO",212,79,NA
"4844","TR",1994,"7/27/1994","VGN038","CISCO",224,82,NA
"4845","TR",1994,"7/27/1994","VGN051","CISCO",224,85,NA
"4846","TR",1994,"7/26/1994","VGN051","CISCO",216,86,NA
"4847","TR",1994,"7/26/1994","VGN051","CISCO",219,86,NA
"4848","TR",1994,"7/26/1994","VGN025","CISCO",225,86,NA
"4849","TR",1994,"7/26/1994","VGN051","CISCO",220,89,NA
"4850","TR",1994,"7/27/1994","VGN038","CISCO",225,90,NA
"4851","TR",1994,"7/26/1994","VGN019","CISCO",235,99,NA
"4852","TR",1994,"7/26/1994","VGN051","CISCO",231,103,NA
"4853","TR",1994,"7/27/1994","VGN051","CISCO",232,105,NA
"4854","TR",1994,"7/27/1994","VGN051","CISCO",233,105,NA
"4855","TR",1994,"7/27/1994","VGN051","CISCO",236,105,NA
"4856","TR",1994,"7/26/1994","VGN051","CISCO",254,154,NA
"4857","TR",1994,"7/26/1994","VGN025","CISCO",131,NA,NA
"4858","TR",1994,"7/27/1994","VGN025","CISCO",134,NA,NA
"4859","TR",1994,"7/26/1994","VGN025","CISCO",134,NA,NA
"4860","TR",1994,"7/27/1994","VGN025","CISCO",135,NA,NA
"4861","TR",1994,"7/27/1994","VGN025","CISCO",135,NA,NA
"4862","TR",1994,"7/26/1994","VGN019","CISCO",135,NA,NA
"4863","TR",1994,"7/27/1994","VGN025","CISCO",136,NA,NA
"4864","TR",1994,"7/27/1994","VGN025","CISCO",136,NA,NA
"4865","TR",1994,"7/27/1994","VGN025","CISCO",136,NA,NA
"4866","TR",1994,"7/27/1994","VGN032","CISCO",136,NA,NA
"4867","TR",1994,"7/26/1994","VGN025","CISCO",136,NA,NA
"4868","TR",1994,"7/26/1994","VGN025","CISCO",136,NA,NA
"4869","TR",1994,"7/27/1994","VGN025","CISCO",137,NA,NA
"4870","TR",1994,"7/27/1994","VGN025","CISCO",137,NA,NA
"4871","TR",1994,"7/26/1994","VGN025","CISCO",137,NA,NA
"4872","TR",1994,"7/27/1994","VGN025","CISCO",137,NA,NA
"4873","TR",1994,"7/27/1994","VGN019","CISCO",137,NA,NA
"4874","TR",1994,"7/26/1994","VGN025","CISCO",137,NA,NA
"4875","TR",1994,"7/27/1994","VGN032","CISCO",138,NA,NA
"4876","TR",1994,"7/26/1994","VGN025","CISCO",138,NA,NA
"4877","TR",1994,"7/26/1994","VGN025","CISCO",138,NA,NA
"4878","TR",1994,"7/26/1994","VGN025","CISCO",138,NA,NA
"4879","TR",1994,"7/26/1994","VGN025","CISCO",138,NA,NA
"4880","TR",1994,"7/26/1994","VGN025","CISCO",138,NA,NA
"4881","TR",1994,"7/26/1994","VGN025","CISCO",138,NA,NA
"4882","TR",1994,"7/26/1994","VGN025","CISCO",138,NA,NA
"4883","TR",1994,"7/26/1994","VGN025","CISCO",138,NA,NA
"4884","TR",1994,"7/26/1994","VGN025","CISCO",138,NA,NA
"4885","TR",1994,"7/27/1994","VGN025","CISCO",139,NA,NA
"4886","TR",1994,"7/27/1994","VGN025","CISCO",139,NA,NA
"4887","TR",1994,"7/27/1994","VGN025","CISCO",139,NA,NA
"4888","TR",1994,"7/27/1994","VGN032","CISCO",139,NA,NA
"4889","TR",1994,"7/27/1994","VGN025","CISCO",139,NA,NA
"4890","TR",1994,"7/27/1994","VGN025","CISCO",139,NA,NA
"4891","TR",1994,"7/27/1994","VGN025","CISCO",139,NA,NA
"4892","TR",1994,"7/27/1994","VGN025","CISCO",139,NA,NA
"4893","TR",1994,"7/26/1994","VGN025","CISCO",139,NA,NA
"4894","TR",1994,"7/26/1994","VGN025","CISCO",139,NA,NA
"4895","TR",1994,"7/26/1994","VGN032","CISCO",139,NA,NA
"4896","TR",1994,"7/27/1994","VGN025","CISCO",139,NA,NA
"4897","TR",1994,"7/27/1994","VGN025","CISCO",140,NA,NA
"4898","TR",1994,"7/27/1994","VGN025","CISCO",140,NA,NA
"4899","TR",1994,"7/27/1994","VGN025","CISCO",140,NA,NA
"4900","TR",1994,"7/27/1994","VGN025","CISCO",140,NA,NA
"4901","TR",1994,"7/27/1994","VGN025","CISCO",140,NA,NA
"4902","TR",1994,"7/27/1994","VGN025","CISCO",140,NA,NA
"4903","TR",1994,"7/27/1994","VGN025","CISCO",140,NA,NA
"4904","TR",1994,"7/27/1994","VGN025","CISCO",140,NA,NA
"4905","TR",1994,"7/27/1994","VGN025","CISCO",140,NA,NA
"4906","TR",1994,"7/27/1994","VGN032","CISCO",140,NA,NA
"4907","TR",1994,"7/27/1994","VGN032","CISCO",140,NA,NA
"4908","TR",1994,"7/27/1994","VGN032","CISCO",140,NA,NA
"4909","TR",1994,"7/27/1994","VGN019","CISCO",140,NA,NA
"4910","TR",1994,"7/27/1994","VGN025","CISCO",140,NA,NA
"4911","TR",1994,"7/27/1994","VGN025","CISCO",140,NA,NA
"4912","TR",1994,"7/27/1994","VGN019","CISCO",140,NA,NA
"4913","TR",1994,"7/27/1994","VGN025","CISCO",140,NA,NA
"4914","TR",1994,"7/27/1994","VGN025","CISCO",140,NA,NA
"4915","TR",1994,"7/26/1994","VGN025","CISCO",140,NA,NA
"4916","TR",1994,"7/26/1994","VGN025","CISCO",140,NA,NA
"4917","TR",1994,"7/26/1994","VGN025","CISCO",140,NA,NA
"4918","TR",1994,"7/26/1994","VGN025","CISCO",140,NA,NA
"4919","TR",1994,"7/26/1994","VGN025","CISCO",140,NA,NA
"4920","TR",1994,"7/26/1994","VGN025","CISCO",140,NA,NA
"4921","TR",1994,"7/26/1994","VGN025","CISCO",140,NA,NA
"4922","TR",1994,"7/26/1994","VGN025","CISCO",140,NA,NA
"4923","TR",1994,"7/26/1994","VGN025","CISCO",140,NA,NA
"4924","TR",1994,"7/26/1994","VGN025","CISCO",140,NA,NA
"4925","TR",1994,"7/26/1994","VGN025","CISCO",140,NA,NA
"4926","TR",1994,"7/26/1994","VGN025","CISCO",140,NA,NA
"4927","TR",1994,"7/26/1994","VGN032","CISCO",140,NA,NA
"4928","TR",1994,"7/26/1994","VGN032","CISCO",140,NA,NA
"4929","TR",1994,"7/26/1994","VGN032","CISCO",140,NA,NA
"4930","TR",1994,"7/26/1994","VGN032","CISCO",140,NA,NA
"4931","TR",1994,"7/26/1994","VGN032","CISCO",140,NA,NA
"4932","TR",1994,"7/27/1994","VGN025","CISCO",141,NA,NA
"4933","TR",1994,"7/27/1994","VGN025","CISCO",141,NA,NA
"4934","TR",1994,"7/27/1994","VGN025","CISCO",141,NA,NA
"4935","TR",1994,"7/27/1994","VGN025","CISCO",141,NA,NA
"4936","TR",1994,"7/27/1994","VGN032","CISCO",141,NA,NA
"4937","TR",1994,"7/27/1994","VGN032","CISCO",141,NA,NA
"4938","TR",1994,"7/27/1994","VGN032","CISCO",141,NA,NA
"4939","TR",1994,"7/27/1994","VGN032","CISCO",141,NA,NA
"4940","TR",1994,"7/27/1994","VGN032","CISCO",141,NA,NA
"4941","TR",1994,"7/27/1994","VGN032","CISCO",141,NA,NA
"4942","TR",1994,"7/27/1994","VGN032","CISCO",141,NA,NA
"4943","TR",1994,"7/27/1994","VGN032","CISCO",141,NA,NA
"4944","TR",1994,"7/27/1994","VGN032","CISCO",141,NA,NA
"4945","TR",1994,"7/27/1994","VGN025","CISCO",141,NA,NA
"4946","TR",1994,"7/27/1994","VGN025","CISCO",141,NA,NA
"4947","TR",1994,"7/27/1994","VGN025","CISCO",141,NA,NA
"4948","TR",1994,"7/26/1994","VGN025","CISCO",141,NA,NA
"4949","TR",1994,"7/26/1994","VGN025","CISCO",141,NA,NA
"4950","TR",1994,"7/26/1994","VGN025","CISCO",141,NA,NA
"4951","TR",1994,"7/26/1994","VGN032","CISCO",141,NA,NA
"4952","TR",1994,"7/26/1994","VGN032","CISCO",141,NA,NA
"4953","TR",1994,"7/26/1994","VGN032","CISCO",141,NA,NA
"4954","TR",1994,"7/27/1994","VGN025","CISCO",142,NA,NA
"4955","TR",1994,"7/27/1994","VGN025","CISCO",142,NA,NA
"4956","TR",1994,"7/27/1994","VGN025","CISCO",142,NA,NA
"4957","TR",1994,"7/27/1994","VGN025","CISCO",142,NA,NA
"4958","TR",1994,"7/27/1994","VGN025","CISCO",142,NA,NA
"4959","TR",1994,"7/27/1994","VGN025","CISCO",142,NA,NA
"4960","TR",1994,"7/27/1994","VGN025","CISCO",142,NA,NA
"4961","TR",1994,"7/27/1994","VGN032","CISCO",142,NA,NA
"4962","TR",1994,"7/27/1994","VGN032","CISCO",142,NA,NA
"4963","TR",1994,"7/27/1994","VGN032","CISCO",142,NA,NA
"4964","TR",1994,"7/27/1994","VGN032","CISCO",142,NA,NA
"4965","TR",1994,"7/27/1994","VGN025","CISCO",142,NA,NA
"4966","TR",1994,"7/27/1994","VGN025","CISCO",142,NA,NA
"4967","TR",1994,"7/27/1994","VGN025","CISCO",142,NA,NA
"4968","TR",1994,"7/27/1994","VGN025","CISCO",142,NA,NA
"4969","TR",1994,"7/27/1994","VGN019","CISCO",142,NA,NA
"4970","TR",1994,"7/27/1994","VGN019","CISCO",142,NA,NA
"4971","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4972","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4973","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4974","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4975","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4976","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4977","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4978","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4979","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4980","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4981","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4982","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4983","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4984","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4985","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4986","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4987","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4988","TR",1994,"7/26/1994","VGN032","CISCO",142,NA,NA
"4989","TR",1994,"7/26/1994","VGN032","CISCO",142,NA,NA
"4990","TR",1994,"7/26/1994","VGN032","CISCO",142,NA,NA
"4991","TR",1994,"7/26/1994","VGN032","CISCO",142,NA,NA
"4992","TR",1994,"7/26/1994","VGN032","CISCO",142,NA,NA
"4993","TR",1994,"7/26/1994","VGN032","CISCO",142,NA,NA
"4994","TR",1994,"7/26/1994","VGN032","CISCO",142,NA,NA
"4995","TR",1994,"7/26/1994","VGN032","CISCO",142,NA,NA
"4996","TR",1994,"7/26/1994","VGN032","CISCO",142,NA,NA
"4997","TR",1994,"7/27/1994","VGN025","CISCO",142,NA,NA
"4998","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"4999","TR",1994,"7/26/1994","VGN025","CISCO",142,NA,NA
"5000","TR",1994,"7/26/1994","VGN032","CISCO",142,NA,NA
"5001","TR",1994,"7/27/1994","VGN025","CISCO",143,NA,NA
"5002","TR",1994,"7/27/1994","VGN025","CISCO",143,NA,NA
"5003","TR",1994,"7/27/1994","VGN025","CISCO",143,NA,NA
"5004","TR",1994,"7/27/1994","VGN025","CISCO",143,NA,NA
"5005","TR",1994,"7/27/1994","VGN025","CISCO",143,NA,NA
"5006","TR",1994,"7/27/1994","VGN025","CISCO",143,NA,NA
"5007","TR",1994,"7/27/1994","VGN025","CISCO",143,NA,NA
"5008","TR",1994,"7/27/1994","VGN025","CISCO",143,NA,NA
"5009","TR",1994,"7/27/1994","VGN025","CISCO",143,NA,NA
"5010","TR",1994,"7/27/1994","VGN032","CISCO",143,NA,NA
"5011","TR",1994,"7/27/1994","VGN032","CISCO",143,NA,NA
"5012","TR",1994,"7/27/1994","VGN032","CISCO",143,NA,NA
"5013","TR",1994,"7/27/1994","VGN032","CISCO",143,NA,NA
"5014","TR",1994,"7/27/1994","VGN032","CISCO",143,NA,NA
"5015","TR",1994,"7/27/1994","VGN032","CISCO",143,NA,NA
"5016","TR",1994,"7/27/1994","VGN025","CISCO",143,NA,NA
"5017","TR",1994,"7/27/1994","VGN025","CISCO",143,NA,NA
"5018","TR",1994,"7/27/1994","VGN025","CISCO",143,NA,NA
"5019","TR",1994,"7/27/1994","VGN019","CISCO",143,NA,NA
"5020","TR",1994,"7/27/1994","VGN025","CISCO",143,NA,NA
"5021","TR",1994,"7/27/1994","VGN025","CISCO",143,NA,NA
"5022","TR",1994,"7/26/1994","VGN025","CISCO",143,NA,NA
"5023","TR",1994,"7/26/1994","VGN025","CISCO",143,NA,NA
"5024","TR",1994,"7/26/1994","VGN025","CISCO",143,NA,NA
"5025","TR",1994,"7/26/1994","VGN025","CISCO",143,NA,NA
"5026","TR",1994,"7/26/1994","VGN025","CISCO",143,NA,NA
"5027","TR",1994,"7/26/1994","VGN032","CISCO",143,NA,NA
"5028","TR",1994,"7/26/1994","VGN032","CISCO",143,NA,NA
"5029","TR",1994,"7/27/1994","VGN032","CISCO",143,NA,NA
"5030","TR",1994,"7/27/1994","VGN032","CISCO",143,NA,NA
"5031","TR",1994,"7/27/1994","VGN025","CISCO",144,NA,NA
"5032","TR",1994,"7/27/1994","VGN025","CISCO",144,NA,NA
"5033","TR",1994,"7/27/1994","VGN025","CISCO",144,NA,NA
"5034","TR",1994,"7/27/1994","VGN025","CISCO",144,NA,NA
"5035","TR",1994,"7/27/1994","VGN025","CISCO",144,NA,NA
"5036","TR",1994,"7/27/1994","VGN025","CISCO",144,NA,NA
"5037","TR",1994,"7/27/1994","VGN032","CISCO",144,NA,NA
"5038","TR",1994,"7/27/1994","VGN032","CISCO",144,NA,NA
"5039","TR",1994,"7/27/1994","VGN032","CISCO",144,NA,NA
"5040","TR",1994,"7/27/1994","VGN032","CISCO",144,NA,NA
"5041","TR",1994,"7/27/1994","VGN032","CISCO",144,NA,NA
"5042","TR",1994,"7/27/1994","VGN032","CISCO",144,NA,NA
"5043","TR",1994,"7/27/1994","VGN032","CISCO",144,NA,NA
"5044","TR",1994,"7/27/1994","VGN032","CISCO",144,NA,NA
"5045","TR",1994,"7/27/1994","VGN032","CISCO",144,NA,NA
"5046","TR",1994,"7/27/1994","VGN032","CISCO",144,NA,NA
"5047","TR",1994,"7/27/1994","VGN032","CISCO",144,NA,NA
"5048","TR",1994,"7/27/1994","VGN032","CISCO",144,NA,NA
"5049","TR",1994,"7/27/1994","VGN025","CISCO",144,NA,NA
"5050","TR",1994,"7/27/1994","VGN025","CISCO",144,NA,NA
"5051","TR",1994,"7/26/1994","VGN025","CISCO",144,NA,NA
"5052","TR",1994,"7/26/1994","VGN032","CISCO",144,NA,NA
"5053","TR",1994,"7/26/1994","VGN032","CISCO",144,NA,NA
"5054","TR",1994,"7/26/1994","VGN032","CISCO",144,NA,NA
"5055","TR",1994,"7/26/1994","VGN032","CISCO",144,NA,NA
"5056","TR",1994,"7/26/1994","VGN032","CISCO",144,NA,NA
"5057","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5058","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5059","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5060","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5061","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5062","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5063","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5064","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5065","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5066","TR",1994,"7/27/1994","VGN032","CISCO",145,NA,NA
"5067","TR",1994,"7/27/1994","VGN032","CISCO",145,NA,NA
"5068","TR",1994,"7/27/1994","VGN032","CISCO",145,NA,NA
"5069","TR",1994,"7/27/1994","VGN032","CISCO",145,NA,NA
"5070","TR",1994,"7/27/1994","VGN032","CISCO",145,NA,NA
"5071","TR",1994,"7/27/1994","VGN032","CISCO",145,NA,NA
"5072","TR",1994,"7/27/1994","VGN032","CISCO",145,NA,NA
"5073","TR",1994,"7/27/1994","VGN032","CISCO",145,NA,NA
"5074","TR",1994,"7/27/1994","VGN032","CISCO",145,NA,NA
"5075","TR",1994,"7/27/1994","VGN032","CISCO",145,NA,NA
"5076","TR",1994,"7/27/1994","VGN032","CISCO",145,NA,NA
"5077","TR",1994,"7/27/1994","VGN032","CISCO",145,NA,NA
"5078","TR",1994,"7/27/1994","VGN032","CISCO",145,NA,NA
"5079","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5080","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5081","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5082","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5083","TR",1994,"7/27/1994","VGN019","CISCO",145,NA,NA
"5084","TR",1994,"7/27/1994","VGN019","CISCO",145,NA,NA
"5085","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5086","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5087","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5088","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5089","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5090","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5091","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5092","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5093","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5094","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5095","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5096","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5097","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5098","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5099","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5100","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5101","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5102","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5103","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5104","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5105","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5106","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5107","TR",1994,"7/26/1994","VGN025","CISCO",145,NA,NA
"5108","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5109","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5110","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5111","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5112","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5113","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5114","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5115","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5116","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5117","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5118","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5119","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5120","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5121","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5122","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5123","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5124","TR",1994,"7/26/1994","VGN032","CISCO",145,NA,NA
"5125","TR",1994,"7/27/1994","VGN032","CISCO",145,NA,NA
"5126","TR",1994,"7/27/1994","VGN025","CISCO",145,NA,NA
"5127","TR",1994,"7/27/1994","VGN025","CISCO",146,NA,NA
"5128","TR",1994,"7/27/1994","VGN025","CISCO",146,NA,NA
"5129","TR",1994,"7/27/1994","VGN025","CISCO",146,NA,NA
"5130","TR",1994,"7/27/1994","VGN025","CISCO",146,NA,NA
"5131","TR",1994,"7/27/1994","VGN025","CISCO",146,NA,NA
"5132","TR",1994,"7/27/1994","VGN025","CISCO",146,NA,NA
